1,27,54,108,54,12
1,63,294,756,1890,1092
1,135,1350,3780,24570,35700
1,147,1470,5796,23814,28224,60564,84672,49392,8064
1,315,6510,34020,224910,423360,1396500,3810240,7091280,3790080
1,651,27342,195300,1933470,4374720,25870740,91869120,414504720,534965760
1,1323,112014,1195236,15995070,39372480,442010772,1771761600,17432165520,49016862720
1,675,28350,245700,60480,1653750,6350400,25504500,14515200,101606400,33868800,481042800,508032000,979776000,1320883200,703987200,117411840
1,1395,118110,1757700,1874880,12010950,65620800,401992500,449971200,2418595200,1049932800,15863828400,40947379200,97443763200,267732864000,443896588800,229225328640
1,2835,481950,13006980,39372480,89818470,590587200,6216203700,9449395200,62602243200,22048588800,452242148400,1918227225600,7324631193600,27847367654400,109598810227200,134232648560640
1,5715,1946910,99372420,714329280,690566310,5000304960,96976120500,171439027200,1770107955840,400024396800,12909537330480,73204464614400,500175266734080,2233336207334400,18991072518566400,50244450989322240
1,11475,7825950,775296900,12143597760,5406675750,41131540800,1528536376500,2914463462400,53012680156800,6800414745600,381937204983600,2550155529600000,32929676527104000,159394921222118400,2812452869520806400,15438970198145249280
1,279,5766,16740,242730,783060
1,2883,490110,14703300,58121280,29998080,73948950,678081600,5412832500,13949107200,60446131200,29758095360,46497024000,395830134000,2050518758400,595161907200,7406975923200,4910085734400,29920834944000,12498400051200,135424907251200,139565467238400,255176907632640,335671315660800,173251631185920,28874951884800
1,5859,1995966,119875140,1220546880,1889879040,484949430,6102734400,73706259060,292931251200,1684354694400,1874760007680,3437060014080,8908466540400,75869194060800,37495200153600,414479121638400,759277803110400,2576916216806400,1837264807526400,17599456037721600,49737383003750400,105191247769251840,288863021983334400,454783032183029760,231029780187709440
1,11811,8055102,967320900,22144207680,80004879360,3415386870,51669817920,1054860961140,5314609843200,50577370341120,79364840325120,287697546178560,205632957867120,2566956554265600,1587296806502400,21932922413122560,70237883687731200,269158415508864000,166666164682752000,1783288102531622400,9838859255105126400,31905488276097085440,124494863127596236800,461098769940982333440,550937572575050465280
1,23715,32363070,7770456900,376451530560,2914463462400,25389516150,425025921600,15792600304500,90348367334400,1573081653830400,2891147754700800,21804072650035200,5139307187506800,84114329988326400,57822955094016000,1202322718071014400,5334167607422976000,32814978757690752000,12547581255401472000,174319630683052377600,1543554874757210112000,8712848170456060538880,40691632542401691648000,324251998551401118105600,833499393339807026380800
1,47523,129737790,62288396100,6205378455360,99286055285760,195226860150,3447432475200,243632053360500,1489290829286400,49684396832582400,98491766843473920,1527019530294988800,139978686364902000,2720934345106252800,1969835336869478400,69533010978121958400,370821502165679308800,4201713877303281024000,868697383559439974400,17933218822374477350400,218049937697098476748800,2290515069868863263354880,11728525665182434040217600,193531446701951034527907840,1030148051418298281885696000
