27,11,3,-1,-5,-9
63,31,15,7,-1,-9
135,71,39,23,7,-9
147,83,51,35,19,11,3,-5,-13,-21
315,187,123,91,59,43,27,11,-5,-21
651,395,267,203,139,107,75,43,11,-21
1323,811,555,427,299,235,171,107,43,-21
675,419,291,227,195,163,131,99,83,67,51,35,19,3,-13,-29,-45
1395,883,627,499,435,371,307,243,211,179,147,115,83,51,19,-13,-45
2835,1811,1299,1043,915,787,659,531,467,403,339,275,211,147,83,19,-45
5715,3667,2643,2131,1875,1619,1363,1107,979,851,723,595,467,339,211,83,-45
11475,7379,5331,4307,3795,3283,2771,2259,2003,1747,1491,1235,979,723,467,211,-45
279,151,87,55,23,-9
2883,1859,1347,1091,963,899,835,707,579,515,451,419,387,323,259,227,195,163,131,99,67,35,3,-29,-61,-93
5859,3811,2787,2275,2019,1891,1763,1507,1251,1123,995,931,867,739,611,547,483,419,355,291,227,163,99,35,-29,-93
11811,7715,5667,4643,4131,3875,3619,3107,2595,2339,2083,1955,1827,1571,1315,1187,1059,931,803,675,547,419,291,163,35,-93
23715,15523,11427,9379,8355,7843,7331,6307,5283,4771,4259,4003,3747,3235,2723,2467,2211,1955,1699,1443,1187,931,675,419,163,-93
47523,31139,22947,18851,16803,15779,14755,12707,10659,9635,8611,8099,7587,6563,5539,5027,4515,4003,3491,2979,2467,1955,1443,931,419,-93
95139,62371,45987,37795,33699,31651,29603,25507,21411,19363,17315,16291,15267,13219,11171,10147,9123,8099,7075,6051,5027,4003,2979,1955,931,-93
343,215,151,119,87,71,55,47,39,31,23,15,7,-1,-9,-17,-25,-33,-41,-49
735,479,351,287,223,191,159,143,127,111,95,79,63,47,31,15,-1,-17,-33,-49
1519,1007,751,623,495,431,367,335,303,271,239,207,175,143,111,79,47,15,-17,-49
3087,2063,1551,1295,1039,911,783,719,655,591,527,463,399,335,271,207,143,79,15,-49
6223,4175,3151,2639,2127,1871,1615,1487,1359,1231,1103,975,847,719,591,463,335,207,79,-49
12495,8399,6351,5327,4303,3791,3279,3023,2767,2511,2255,1999,1743,1487,1231,975,719,463,207,-49
25039,16847,12751,10703,8655,7631,6607,6095,5583,5071,4559,4047,3535,3023,2511,1999,1487,975,463,-49
128,47,20,2,-7,-16
416,173,92,38,11,-16
1280,551,308,146,65,-16
1352,623,380,299,218,137,83,56,29,2,-25,-52
4160,1973,1244,1001,758,515,353,272,191,110,29,-52
12584,6023,3836,3107,2378,1649,1163,920,677,434,191,-52
37856,18173,11612,9425,7238,5051,3593,2864,2135,1406,677,-52
375,119,55,7,-9,-25
1575,551,295,103,39,-25
6375,2279,1255,487,231,-25
6615,2519,1495,1239,727,471,279,215,87,23,-41,-105
26775,10391,6295,5271,3223,2199,1431,1175,663,407,151,-105
107415,41879,25495,21399,13207,9111,6039,5015,2967,1943,919,-105
429975,167831,102295,85911,53143,36759,24471,20375,12183,8087,3991,-105
864,239,114,14,-11,-36
4464,1339,714,214,89,-36
22464,6839,3714,1214,589,-36
23064,7439,4314,3689,1814,1189,689,564,189,64,-61,-186
116064,37939,22314,19189,9814,6689,4189,3564,1689,1064,439,-186
581064,190439,112314,96689,49814,34189,21689,18564,9189,6064,2939,-186
2906064,952939,562314,484189,249814,171689,109189,93564,46689,31064,15439,-186
3072,671,328,34,-15,-64
21888,5081,2680,622,279,-64
153600,35951,19144,4738,2337,-64
5103,1007,495,47,-17,-81
41391,8623,4527,943,431,-81
331695,69551,36783,8111,4015,-81
8000,1439,710,62,-19,-100
72800,13751,7190,1358,629,-100
656000,124559,65510,13022,6461,-100
17280,2639,1308,98,-23,-144
191520,30469,15828,2518,1187,-144
2108160,336599,175548,29138,14497,-144
32928,4367,2170,142,-27,-196
430416,59123,30562,4198,2001,-196
5597760,770951,399658,56926,28365,-196
93312,9791,4878,254,-35,-324
1591488,171631,88110,9502,4589,-324
27060480,2922911,1503054,166718,83197,-324
144000,13679,6820,322,-39,-400
2743200,267101,136780,13318,6459,-400
52128000,5082119,2606020,260242,129921,-400
12800,6239,4052,3323,3080,2594,1865,1379,1136,974,893,650,488,407,326,245,164,83,2,-79,-160
38720,19037,12476,10289,9560,8102,5915,4457,3728,3242,2999,2270,1784,1541,1298,1055,812,569,326,83,-160
116480,57431,37748,31187,29000,24626,18065,13691,11504,10046,9317,7130,5672,4943,4214,3485,2756,2027,1298,569,-160
349760,172613,113564,93881,87320,74198,54515,41393,34832,30458,28271,21710,17336,15149,12962,10775,8588,6401,4214,2027,-160
1049600,518159,341012,281963,262280,222914,163865,124499,104816,91694,85133,65450,52328,45767,39206,32645,26084,19523,12962,6401,-160
155952,38303,21496,19095,7090,4689,2631,2288,573,230,-113,-456
1094400,270857,153208,136401,52366,35559,21153,18752,6747,4346,1945,-456
7663536,1898735,1075192,957543,369298,251649,150807,134000,49965,33158,16351,-456
53647488,13293881,7529080,6705537,2587822,1764279,1058385,940736,352491,234842,117193,-456
81,49,33,25,21,17,13,9,5,1,-3,-7,-11,-15,-19,-27
